0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.828,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.827,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.826,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.825,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.824,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.823,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.822,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.821,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.82,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.819,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.818,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.817,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.816,2,2,2,2,5,5,5,5,5,8,1,2,2,2,2,2,2,2,2,2,2
0.815,2,2,2,2,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2
0.814,2,2,2,2,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2
0.813,2,2,2,2,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2
0.812,2,2,2,2,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2
0.811,2,2,2,2,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2
0.81,2,2,2,2,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2
0.809,2,2,2,2,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2
0.808,2,2,2,2,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2
0.807,2,2,2,2,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2
0.806,2,2,2,2,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2
0.805,2,2,2,2,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2
0.804,2,2,2,2,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2
0.803,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.802,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.801,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.8,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.799,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.798,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.797,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.796,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.795,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.794,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.793,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.792,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.791,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.79,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.789,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.788,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.787,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.786,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.785,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.784,2,2,2,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.783,2,2,2,2,2,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.782,2,2,2,2,2,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.781,2,2,2,2,2,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.78,2,2,2,2,2,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.779,2,2,2,2,2,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2
0.778,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.777,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.776,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.775,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.774,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.773,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.772,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.771,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.77,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.769,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.768,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.767,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.766,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.765,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.764,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.763,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.762,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.761,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.76,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.759,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.758,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.757,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.756,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.755,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.754,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.753,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2
0.752,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.751,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.75,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.749,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.748,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.747,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.746,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.745,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.744,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.743,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.742,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.741,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.74,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.739,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.738,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.737,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.736,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.735,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.734,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.733,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.732,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.731,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.73,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.729,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.728,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.727,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.726,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.725,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.724,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.723,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.722,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.721,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.72,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.719,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.718,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.717,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.716,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.715,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.714,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.713,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.712,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.711,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.71,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.709,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.708,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.707,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.706,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.705,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.704,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.703,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.702,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.701,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
